Ticker,Date,AUM_USD,AvgVolume
IWD,2026-04-22,69788860416,3681314
IWF,2026-04-22,111773540352,3215713
IWN,2026-04-22,12460733440,836562
EFA,2026-04-22,71451205632,23426490
SCZ,2026-04-22,13434171392,1979000
EEM,2026-04-22,24905633792,44512357
TIP,2026-04-22,13898044416,2702896
SHY,2026-04-22,24748150784,5251744
TLT,2026-04-22,42618560512,37480031
LQD,2026-04-22,28883736576,41741854
HYG,2026-04-22,16378809344,54396363
BWX,2026-04-22,1499591552,1066393
EMB,2026-04-22,14120442880,10986263
BIZD,2026-04-22,1460942464,4316490
BKLN,2026-04-22,6260340224,23529006
USO,2026-04-22,2644515072,34395952
DBA,2026-04-22,1182587904,1212213
GLD,2026-04-22,155110817792,17253878
