Ticker,Date,AUM_USD,AvgVolume
IWD,2026-07-22,79741509632.0,2266791.0
IWF,2026-07-22,128899137536.0,5448045.0
IWN,2026-07-22,14527014912.0,670840.0
EFA,2026-07-22,77217693696.0,13611239.0
EEM,2026-07-22,30315917312.0,28550131.0
TIP,2026-07-22,14696782848.0,1896665.0
SHY,2026-07-22,25358272512.0,3364626.0
TLT,2026-07-22,41099935744.0,24756973.0
LQD,2026-07-22,33113137152.0,27457262.0
HYG,2026-07-22,17626118144.0,34080440.0
BWX,2026-07-22,1346083200.0,578154.0
EMB,2026-07-22,14615079936.0,6373721.0
BIZD,2026-07-22,1631495808.0,3312301.0
USO,2026-07-22,1880301184.0,7813913.0
DBA,2026-07-22,1152282112.0,1376104.0
GLD,2026-07-22,130053275648.0,6910706.0
