Date,BIZD,BKLN,BWX,EEM,EFA,EMB,GLD,HYG,IWD,IWF,IWN,IWO,LQD,SCZ,SHY,TIP,TLT,USO
2006-09-22,,,,20.956634521484375,37.1661491394043,,58.5,,49.04570388793945,41.37452697753906,50.131744384765625,61.86053466796875,49.6700325012207,,57.17257308959961,57.47942352294922,48.94272994995117,437.1199951171875
2006-09-25,,,,21.199909210205078,37.32183837890625,,58.5,,49.289573669433594,41.68804168701172,50.833343505859375,62.508079528808594,49.744319915771484,,57.22248077392578,57.63866424560547,49.28656005859375,445.3599853515625
2006-09-26,,,,21.449813842773438,37.41080856323242,,58.7400016784668,,49.67992401123047,42.07330322265625,50.93603515625,62.86846160888672,49.605072021484375,,57.158424377441406,57.54766845703125,49.07923126220703,443.3599853515625
2006-09-27,,,,21.401161193847656,37.64990997314453,,59.810001373291016,,49.78316879272461,42.145843505859375,51.16191482543945,63.1968879699707,49.581871032714844,,57.20109939575195,57.53626251220703,48.93726348876953,457.2799987792969
2006-09-28,,,,21.57366371154785,37.75556182861328,,59.790000915527344,,49.76378631591797,42.12166213989258,51.03868865966797,63.20556640625,49.59580612182617,,57.22248077392578,57.54766845703125,48.85544204711914,453.20001220703125
2006-09-29,,,,21.401161193847656,37.67214584350586,,59.470001220703125,,49.725093841552734,42.00882339477539,50.48421096801758,62.514129638671875,49.5726318359375,,57.165470123291016,57.524932861328125,48.79541778564453,456.0
2006-10-02,,,,21.36577606201172,37.777809143066406,,59.150001525878906,,49.61540603637695,41.87985610961914,50.189876556396484,61.995548248291016,49.65416717529297,,57.23261642456055,57.585479736328125,48.9290771484375,442.4800109863281
2006-10-03,,,,21.076059341430664,37.811161041259766,,57.11000061035156,,49.66057586669922,41.9604606628418,50.0734977722168,61.71897506713867,49.686790466308594,,57.23980712890625,57.3854866027832,48.863346099853516,425.9200134277344
2006-10-04,,,,21.640005111694336,38.17259979248047,,56.369998931884766,,50.10576248168945,42.484371185302734,51.1345100402832,63.438899993896484,49.92451477050781,,57.33979034423828,57.60832214355469,49.219482421875,432.32000732421875
2006-10-05,,,,21.927507400512695,38.21707534790039,,56.91999816894531,,50.267051696777344,42.77451705932617,51.75058364868164,64.39826202392578,49.7613410949707,,57.28264617919922,57.51689529418945,48.87431335449219,436.7200012207031
2006-10-06,,,,21.872220993041992,37.87788391113281,,56.9900016784668,,50.150917053222656,42.71004104614258,51.49047088623047,63.90565490722656,49.481712341308594,,57.21120071411133,57.35123825073242,48.36471939086914,434.79998779296875
2006-10-09,,,,21.79039192199707,37.90568542480469,,57.20000076293945,,50.13155746459961,42.7503547668457,51.89433288574219,64.5538558959961,49.5190315246582,,57.218326568603516,57.23701095581055,48.49623489379883,436.79998779296875
2006-10-10,,,,21.987220764160156,37.95018005371094,,57.0,,50.318668365478516,42.798702239990234,51.90119171142578,64.62296295166016,49.29991912841797,,57.13978958129883,57.0084114074707,48.11272430419922,429.3599853515625
2006-10-11,,,,21.870004653930664,37.922359466552734,,56.880001068115234,,50.29286575317383,42.653621673583984,51.56576156616211,64.3896255493164,49.18807601928711,,57.13259506225586,56.84280014038086,47.97024917602539,421.20001220703125
2006-10-12,,,,22.402992248535156,38.32828140258789,,57.4900016784668,,50.6606330871582,43.15333938598633,52.50356674194336,65.92804718017578,49.30457305908203,,57.16120529174805,56.8484992980957,47.99763488769531,427.44000244140625
2006-10-13,,,,22.535682678222656,38.395015716552734,,58.56999969482422,,50.83482360839844,43.22589111328125,52.98273849487305,66.43798828125,49.122825622558594,,57.13978958129883,56.75138473510742,47.756561279296875,429.20001220703125
2006-10-16,,,,22.597610473632812,38.539581298828125,,59.16999816894531,,50.918697357177734,43.26616287231445,53.25654983520508,66.9565658569336,49.24403381347656,,57.16834259033203,56.79710006713867,47.97024917602539,437.760009765625
2006-10-17,,,,22.301258087158203,38.300479888916016,,58.650001525878906,,50.815467834472656,43.096923828125,53.04438018798828,66.48987579345703,49.33721923828125,,57.17544937133789,56.7913932800293,48.008575439453125,431.9200134277344
2006-10-18,,,,22.52019500732422,38.395015716552734,,58.59000015258789,,50.89289474487305,43.13720703125,52.98273849487305,66.37751007080078,49.43975830078125,,57.182594299316406,56.6713981628418,48.107215881347656,422.79998779296875
2006-10-19,,,,22.619720458984375,38.68415069580078,,59.40999984741211,,50.89936828613281,43.12110137939453,53.2017936706543,66.75773620605469,49.281288146972656,,57.17544937133789,56.68854522705078,48.01954650878906,431.20001220703125
2006-10-20,,,,22.513566970825195,38.806488037109375,,58.779998779296875,,50.89289474487305,43.16946029663086,52.79107666015625,66.04043579101562,49.29991912841797,,57.19688415527344,56.68284606933594,47.97024917602539,422.0
2006-10-23,,,,22.493663787841797,38.83984375,,57.7599983215332,,51.08644104003906,43.451568603515625,52.98960494995117,66.29971313476562,49.18807601928711,,57.16834259033203,56.51710891723633,47.7784538269043,418.9599914550781
2006-10-24,,,,22.62193489074707,38.845401763916016,,58.16999816894531,,51.24130630493164,43.516048431396484,52.88691329956055,66.17005157470703,49.27197265625,,57.16834259033203,56.60285568237305,47.7784538269043,422.7200012207031
2006-10-25,,,,22.88510513305664,39.11787033081055,,58.7599983215332,,51.51875305175781,43.6530647277832,53.21548080444336,66.85284423828125,49.481712341308594,,57.23261642456055,56.86562728881836,48.15653610229492,437.6000061035156
2006-10-26,,,,22.940393447875977,39.41814422607422,,59.290000915527344,,51.64778518676758,43.73365783691406,53.6535758972168,67.52699279785156,49.64019012451172,,57.3040657043457,57.14556884765625,48.468868255615234,429.20001220703125
2006-10-27,,,,22.55779457092285,39.14567947387695,,59.400001525878906,,51.46066665649414,43.47573471069336,52.98273849487305,66.63676452636719,49.79868698120117,,57.36124801635742,57.2712287902832,48.693511962890625,432.0
2006-10-30,,,,22.48038673400879,39.0622673034668,,59.900001525878906,,51.33161163330078,43.516048431396484,53.455078125,66.98249816894531,49.84531021118164,,57.32549285888672,57.16844940185547,48.83047103881836,415.8399963378906
2006-10-31,,,,22.911643981933594,39.08451843261719,,60.2400016784668,,51.260658264160156,43.53215789794922,53.12651443481445,66.59358978271484,50.069007873535156,,57.40409851074219,57.48259735107422,49.20854187011719,416.79998779296875
2006-11-01,,,,22.6816463470459,39.01778030395508,,61.36000061035156,,50.983211517333984,43.14528274536133,52.106544494628906,65.21934509277344,50.23426055908203,,57.444969177246094,57.67966842651367,49.48080825805664,416.9599914550781
2006-11-02,,,,22.752408981323242,39.16236114501953,,61.91999816894531,,50.9574089050293,43.096923828125,51.90804672241211,65.09835815429688,50.173404693603516,,57.43065643310547,57.530311584472656,49.27729034423828,412.0
2006-11-03,,,,22.823184967041016,39.01222610473633,,62.29999923706055,,50.90581130981445,42.95185470581055,52.14078903198242,65.469970703125,49.82229995727539,,57.32306671142578,57.208614349365234,48.69420623779297,421.44000244140625
2006-11-06,,,,23.365007400512695,39.590511322021484,,61.88999938964844,,51.486488342285156,43.516048431396484,52.77739715576172,66.308349609375,49.87851333618164,,57.31596755981445,57.37519454956055,48.83726119995117,427.6000061035156
2006-11-07,,,,23.265493392944336,39.63499450683594,,62.040000915527344,,51.58968734741211,43.7014274597168,53.00328826904297,66.75773620605469,50.056396484375,,57.38756561279297,57.58203125,49.0627555847168,420.79998779296875
2006-11-08,,,,23.3252010345459,39.646114349365234,,61.11000061035156,,51.78327178955078,43.81428146362305,53.35923767089844,67.05165100097656,50.117218017578125,,57.416343688964844,57.6854133605957,49.2387580871582,427.20001220703125
2006-11-09,,,,23.404817581176758,39.4459342956543,,62.95000076293945,,51.60906219482422,43.459617614746094,52.8390007019043,66.29971313476562,50.16872787475586,,57.4090690612793,57.79458999633789,49.21128463745117,436.0
2006-11-10,,,,23.437992095947266,39.601627349853516,,62.4900016784668,,51.63486099243164,43.58859634399414,53.42768478393555,66.9306411743164,50.30448532104492,,57.45218276977539,57.77161407470703,49.425785064697266,426.3999938964844
2006-11-13,,,,23.517608642578125,39.35139846801758,,62.189998626708984,,51.70584487915039,43.72560501098633,53.55775451660156,66.99114227294922,50.271732330322266,,57.45218276977539,57.639495849609375,49.41476058959961,418.79998779296875
2006-11-14,,,,23.88472557067871,39.785133361816406,,61.630001068115234,,51.93812561035156,44.128597259521484,54.584571838378906,68.20114135742188,50.351287841796875,,57.459312438964844,57.70842361450195,49.607322692871094,417.1199951171875
2006-11-15,,,,23.928958892822266,39.77400588989258,,61.84000015258789,,52.06071853637695,44.330108642578125,54.899444580078125,68.81478118896484,50.22023391723633,,57.423458099365234,57.536041259765625,49.4202995300293,420.0
2006-11-16,,,,23.687902450561523,39.690589904785156,,61.310001373291016,,52.10585403442383,44.507415771484375,54.87891387939453,68.74562072753906,50.14997863769531,,57.4019889831543,57.21434783935547,49.19479751586914,404.7200012207031
2006-11-17,,,,23.661361694335938,39.57383346557617,,61.779998779296875,,52.202659606933594,44.483238220214844,54.87891387939453,68.80614471435547,50.313846588134766,,57.473697662353516,57.329227447509766,49.47528076171875,407.5199890136719
2006-11-20,,,,23.568479537963867,39.2735595703125,,61.77000045776367,,52.228424072265625,44.483238220214844,54.94736099243164,68.73700714111328,50.351287841796875,,57.488014221191406,57.34648895263672,49.55229568481445,407.760009765625
2006-11-21,,,,23.944433212280273,39.46818923950195,,62.27000045776367,,52.24135208129883,44.5235481262207,55.02266311645508,68.95310974121094,50.4214973449707,,57.50236511230469,57.43840408325195,49.673301696777344,415.8399963378906
2006-11-22,,,,24.112518310546875,39.85186004638672,,62.5,,52.30585861206055,44.81369400024414,55.10481643676758,69.15184783935547,50.4776496887207,,57.545387268066406,57.51312255859375,49.75578689575195,410.4800109863281
2006-11-24,,,,24.10809326171875,39.64055252075195,,63.5,,52.163917541503906,44.62833786010742,54.762542724609375,68.83204650878906,50.5572509765625,,57.55251693725586,57.650943756103516,49.84382629394531,414.3999938964844
