Date,BIZD,BKLN,BWX,DBA,DBB,EEM,EFA,EMB,GLD,HYG,IWD,IWF,IWN,IWO,LQD,RWR,SCZ,SHY,TIP,TLT,USO
2005-01-03,,,,,,14.562677383422852,28.95186424255371,,43.02000045776367,,40.66413879394531,38.59120559692383,42.245216369628906,56.88043975830078,48.24018478393555,28.319753646850586,,54.89091491699219,55.21250915527344,45.058937072753906,
2005-01-04,,,,,,14.114314079284668,28.396848678588867,,42.7400016784668,,40.3297233581543,38.05223083496094,41.480960845947266,55.439144134521484,47.96940231323242,27.915555953979492,,54.76953887939453,54.831459045410156,44.58673858642578,
2005-01-05,,,,,,13.941532135009766,28.378643035888672,,42.66999816894531,,40.07577896118164,37.79860305786133,40.65244674682617,54.4782600402832,48.008113861083984,26.85549545288086,,54.783050537109375,54.76879119873047,44.82535171508789,
2005-01-06,,,,,,13.932052612304688,28.378643035888672,,42.150001525878906,,40.28017807006836,38.05223083496094,40.75657653808594,54.74421310424805,48.04246139526367,27.113252639770508,,54.80994415283203,54.85757064819336,44.8558235168457,
2005-01-07,,,,,,13.959024429321289,28.251266479492188,,41.84000015258789,,40.13151550292969,38.044315338134766,40.317935943603516,54.143653869628906,48.02101135253906,27.056821823120117,,54.81678009033203,54.71662902832031,44.95737838745117,
2005-01-10,,,,,,13.976518630981445,28.378643035888672,,41.95000076293945,,40.292564392089844,38.28207778930664,40.72111892700195,54.684146881103516,47.939334869384766,26.948530197143555,,54.783050537109375,54.753173828125,45.028446197509766,
2005-01-11,,,,,,13.950276374816895,28.324064254760742,,42.209999084472656,,40.03865051269531,38.02052307128906,40.35115051269531,54.066444396972656,48.0510368347168,26.68465805053711,,54.79652786254883,54.80536651611328,45.292503356933594,
2005-01-12,,,,,,14.121603012084961,28.551528930664062,,42.599998474121094,,40.13151550292969,38.186981201171875,40.42869567871094,54.143653869628906,48.09834289550781,26.547372817993164,,54.80327606201172,54.99855041503906,45.353431701660156,
2005-01-13,,,,,,14.063281059265137,28.30586814880371,,42.599998474121094,,39.93952560424805,37.77482986450195,40.22932434082031,54.0836181640625,48.22726821899414,26.667884826660156,,54.87068176269531,55.13943099975586,45.79008865356445,
2005-01-14,,,,,,14.314804077148438,28.442340850830078,,42.31999969482422,,40.17489242553711,37.988826751708984,40.663509368896484,54.74421310424805,48.28313446044922,26.933279037475586,,54.84375,55.14463424682617,45.78507614135742,
2005-01-18,,,,,,14.289288520812988,28.46417236328125,,42.31999969482422,,40.58362579345703,38.22660827636719,41.1353874206543,55.47345733642578,48.308921813964844,27.26426124572754,,54.82347869873047,55.14463424682617,45.937355041503906,
2005-01-19,,,,,,14.092439651489258,28.16937828063965,,42.2599983215332,,40.2553825378418,37.814449310302734,40.66130447387695,54.58121109008789,48.38201904296875,27.371023178100586,,54.83021545410156,55.09248352050781,46.06938171386719,
2005-01-20,,,,,,13.917469024658203,27.981952667236328,,42.25,,40.020057678222656,37.5925407409668,40.36668014526367,54.1179084777832,48.29604721069336,27.12241554260254,,54.87739944458008,55.11855697631836,46.160804748535156,
2005-01-21,,,,,,14.107019424438477,28.092958450317383,,42.7400016784668,,39.834266662597656,37.19624710083008,40.306861877441406,54.01496505737305,48.40346908569336,27.073596954345703,,54.93134689331055,55.19684600830078,46.21156311035156,
2005-01-24,,,,,,14.085151672363281,28.142078399658203,,42.77000045776367,,39.883792877197266,36.998111724853516,40.058746337890625,53.277164459228516,48.48948669433594,26.927173614501953,,54.897613525390625,55.290740966796875,46.40958786010742,
2005-01-25,,,,,,14.212730407714844,28.15119171142578,,42.2400016784668,,39.92095184326172,37.24381637573242,40.118560791015625,53.448734283447266,48.32612609863281,26.310964584350586,,54.87739944458008,54.93588638305664,45.97290802001953,
2005-01-26,,,,,,14.420509338378906,28.491472244262695,,42.689998626708984,,39.995269775390625,37.39436340332031,40.55497360229492,54.51256561279297,48.34335708618164,26.265209197998047,,54.8571891784668,55.003746032714844,46.05921936035156,
2005-01-27,,,,,,14.434362411499023,28.53333282470703,,42.619998931884766,,40.026248931884766,37.45779037475586,40.72776412963867,54.735618591308594,48.24018478393555,26.137088775634766,,54.84375,54.9880485534668,45.97290802001953,
2005-01-28,,,,,,14.447488784790039,28.469640731811523,,42.689998626708984,,39.95811462402344,37.33890151977539,40.623634338378906,54.503997802734375,48.51952362060547,26.175220489501953,,54.87068176269531,55.20203399658203,46.435001373291016,
2005-01-31,,,,,,14.63776683807373,28.606122970581055,,42.220001220703125,,40.38544464111328,37.632164001464844,41.08220672607422,55.25040054321289,48.51952362060547,26.158447265625,,54.86393737792969,55.233394622802734,46.5670051574707,
2005-02-01,,,,,,14.763163566589355,28.784452438354492,,42.099998474121094,,40.73845672607422,37.790672302246094,41.32589340209961,55.6364631652832,48.50960159301758,26.219449996948242,,54.87813186645508,55.140350341796875,46.49308776855469,
2005-02-02,,,,,,14.809821128845215,28.82448959350586,,42.15999984741211,,40.899471282958984,37.9412727355957,41.63603210449219,56.00537872314453,48.46643829345703,26.51688003540039,,54.857887268066406,55.046260833740234,46.60013198852539,
2005-02-03,,,,,,14.794514656066895,28.667985916137695,,41.68000030517578,,40.83135223388672,37.735198974609375,41.48538589477539,55.79086685180664,48.52687454223633,26.696876525878906,,54.82405471801758,54.95213317871094,46.57466125488281,
2005-02-04,,,,,,15.02562141418457,28.81538200378418,,41.470001220703125,,41.28963088989258,38.17903137207031,41.959449768066406,56.4686393737793,48.68214797973633,27.049190521240234,,54.87813186645508,55.3076286315918,47.221927642822266,
2005-02-07,,,,,,15.073003768920898,28.6334171295166,,41.27000045776367,,41.202938079833984,38.12355422973633,41.89741134643555,56.580162048339844,48.69939041137695,26.975982666015625,,54.86458206176758,55.490596771240234,47.573604583740234,
2005-02-08,,,,,,15.102166175842285,28.6334171295166,,41.2599983215332,,41.302024841308594,38.23452377319336,41.92399215698242,56.56300735473633,48.876251220703125,26.974462509155273,,54.84434127807617,55.76243591308594,47.84372329711914,
2005-02-09,,,,,,15.053324699401855,28.56062126159668,,41.310001373291016,,41.04191970825195,37.74311828613281,41.27937316894531,55.21605682373047,49.04883575439453,27.2398624420166,,54.945674896240234,56.06560516357422,47.971187591552734,
2005-02-10,,,,,,15.126226425170898,28.857240676879883,,41.75,,41.28346252441406,37.90163803100586,41.38127899169922,55.336177825927734,48.876251220703125,27.3328914642334,,54.905155181884766,55.741477966308594,47.323829650878906,
2005-02-11,,,,,,15.27349853515625,29.057409286499023,,42.08000183105469,,41.50640106201172,38.17903137207031,41.92399215698242,56.262725830078125,48.73394012451172,27.473228454589844,,54.87813186645508,55.76763916015625,47.29328536987305,
2005-02-14,,,,,,15.38284969329834,29.283048629760742,,42.54999923706055,,41.531185150146484,38.24245834350586,41.939510345458984,56.228431701660156,48.81588363647461,27.497629165649414,,54.851104736328125,55.97674560546875,47.44110107421875,
2005-02-15,,,,,,15.419301986694336,29.47959327697754,,42.58000183105469,,41.69218826293945,38.40892028808594,41.93729782104492,56.219852447509766,48.74253463745117,27.56780433654785,,54.857887268066406,55.68397521972656,47.20153045654297,
2005-02-16,,,,,,15.371916770935059,29.219371795654297,,42.52000045776367,,41.73555374145508,38.31378936767578,42.10565948486328,56.52008819580078,48.50960159301758,27.593727111816406,,54.830806732177734,55.537628173828125,47.02318572998047,
2005-02-17,,,,,,15.346403121948242,29.279417037963867,,42.72999954223633,,41.47544479370117,38.05223083496094,41.73570251464844,55.79086685180664,48.401763916015625,27.77523422241211,,54.857887268066406,55.469669342041016,46.72756576538086,
2005-02-18,,,,,,15.535221099853516,29.424997329711914,,42.75,,41.47544479370117,38.10771560668945,41.59170913696289,55.67936706542969,48.31978225708008,27.564743041992188,,54.78352737426758,55.41215896606445,46.309627532958984,
2005-02-22,,,,,,15.478357315063477,29.35584831237793,,43.56999969482422,,40.77560806274414,37.4974250793457,40.8052864074707,54.64984893798828,48.27669143676758,26.799039840698242,,54.8038444519043,55.25536346435547,46.10573196411133,
2005-02-23,,,,,,15.549805641174316,29.370399475097656,,43.41999816894531,,41.196746826171875,37.648014068603516,40.993595123291016,54.91579818725586,48.34565734863281,26.692283630371094,,54.79708480834961,55.375572204589844,46.25861358642578,
2005-02-24,,,,,,15.791116714477539,29.415889739990234,,43.33000183105469,,41.487823486328125,37.980892181396484,41.383487701416016,55.50774383544922,48.25077819824219,26.6328067779541,,54.78352737426758,55.25536346435547,46.15668487548828,
